ensembl_gene_id	entrezgene_id	hgnc_symbol
6982	ENSG00000235859	NA	
6983	ENSG00000235863	8705	B3GALT4
6984	ENSG00000235944	NA	ZNF815P
6985	ENSG00000236015	NA	
6986	ENSG00000236104	9278	ZBTB22
6987	ENSG00000236199	NA	
6988	ENSG00000236296	441046	GUSBP5
6989	ENSG00000236326	NA	
6990	ENSG00000236345	112935969	SCAT8
6991	ENSG00000236404	401491	VLDLR-AS1
6992	ENSG00000236591	NA	
6993	ENSG00000236603	NA	RANP1
6994	ENSG00000236609	54753	ZNF853
6995	ENSG00000236739	NA	CLIC4P1
6996	ENSG00000236753	100506881	MKLN1-AS
6997	ENSG00000236814	NA	
6998	ENSG00000236901	81571	MIR600HG
6999	ENSG00000236924	NA	
7000	ENSG00000236986	NA	
7001	ENSG00000237181	NA	PRKAR1B-AS1
7002	ENSG00000237190	91368	CDKN2AIPNL
7003	ENSG00000237286	NA	CARD11-AS1
7004	ENSG00000237310	100289098	
7005	ENSG00000237372	100129066	
7006	ENSG00000237399	100507034	PITRM1-AS1
7007	ENSG00000237441	5863	RGL2
7008	ENSG00000237499	100130476	WAKMAR2
7009	ENSG00000237513	NA	
7010	ENSG00000237541	3117	HLA-DQA2
7011	ENSG00000237541	3118	HLA-DQA2
7012	ENSG00000237649	3833	KIFC1
7013	ENSG00000237686	101929705	
7014	ENSG00000237714	100861518	P4HA2-AS1
7015	ENSG00000237773	NA	
7016	ENSG00000237786	NA	GFOD1-AS1
7017	ENSG00000237821	NA	
7018	ENSG00000237886	NA	NALT1
7019	ENSG00000237927	NA	
7020	ENSG00000237943	439949	PRKCQ-AS1
7021	ENSG00000237984	11191	PTENP1
7022	ENSG00000238035	NA	
7023	ENSG00000238072	NA	
7024	ENSG00000238113	103352539	LINC01410
7025	ENSG00000238160	NA	LINC02863
7026	ENSG00000238221	NA	
7027	ENSG00000238227	90120	TMEM250
7028	ENSG00000239264	81567	TXNDC5
7029	ENSG00000239521	352954	CASTOR3
7030	ENSG00000239569	NA	KMT2E-AS1
7031	ENSG00000239650	NA	GUSBP4
7032	ENSG00000239665	NA	
7033	ENSG00000239775	NA	
7034	ENSG00000239839	1668	DEFA3
7035	ENSG00000239857	51608	GET4
7036	ENSG00000239911	NA	PRKAG2-AS1
7037	ENSG00000239969	100289561	
7038	ENSG00000240065	5698	PSMB9
7039	ENSG00000240184	5098	PCDHGC3
7040	ENSG00000240211	NA	PPP1R35-AS1
7041	ENSG00000240230	90639	COX19
7042	ENSG00000240247	728358	DEFA1B
7043	ENSG00000240291	NA	
7044	ENSG00000240449	NA	
7045	ENSG00000240535	NA	
7046	ENSG00000240571	NA	
7047	ENSG00000240674	NA	
7048	ENSG00000240758	NA	
7049	ENSG00000240859	100507642	
7050	ENSG00000240889	100134713	NDUFB2-AS1
7051	ENSG00000241007	NA	SEPTIN7P6
7052	ENSG00000241058	221078	NSUN6
7053	ENSG00000241106	3112	HLA-DOB
7054	ENSG00000241127	57002	YAE1
7055	ENSG00000241357	NA	
7056	ENSG00000241458	NA	RPL7P19
7057	ENSG00000241468	9551	ATP5MF
7058	ENSG00000241549	387036	GUSBP2
7059	ENSG00000241685	10552	ARPC1A
7060	ENSG00000241741	NA	RPL7AP30
7061	ENSG00000241764	101927974	
7062	ENSG00000241852	541565	C8orf58
7063	ENSG00000242073	NA	
7064	ENSG00000242110	23600	AMACR
7065	ENSG00000242258	285972	LINC00996
7066	ENSG00000242261	NA	
7067	ENSG00000242265	23089	PEG10
7068	ENSG00000242477	NA	
7069	ENSG00000242574	3109	HLA-DMB
7070	ENSG00000242588	NA	
7071	ENSG00000242616	2790	GNG10
7072	ENSG00000242802	9907	AP5Z1
7073	ENSG00000243004	NA	
7074	ENSG00000243056	8637	EIF4EBP3
7075	ENSG00000243107	NA	
7076	ENSG00000243181	NA	
7077	ENSG00000243302	NA	
7078	ENSG00000243317	647087	STMP1
7079	ENSG00000243335	154881	KCTD7
7080	ENSG00000243414	353376	TICAM2
7081	ENSG00000243417	NA	RPS3AP18
7082	ENSG00000243479	645249	MNX1-AS1
7083	ENSG00000243554	NA	
7084	ENSG00000243566	105375355	UPK3B
7085	ENSG00000243679	NA	
7086	ENSG00000243753	3139	HLA-L
7087	ENSG00000244055	NA	
7088	ENSG00000244151	NA	
7089	ENSG00000244187	85014	TMEM141
7090	ENSG00000244363	NA	RPL7P23
7091	ENSG00000244556	NA	ODCP
7092	ENSG00000244560	NA	
7093	ENSG00000244701	NA	
7094	ENSG00000244731	720	C4A
7095	ENSG00000244731	110384692	C4A
7096	ENSG00000244945	101928445	RUFY1-AS1
7097	ENSG00000245025	NA	
7098	ENSG00000245060	729678	LINC00847
7099	ENSG00000245080	105375650	MIR3150BHG
7100	ENSG00000245112	NA	SMARCA5-AS1
7101	ENSG00000245146	NA	MALINC1
7102	ENSG00000245149	101927612	RNF139-AS1
7103	ENSG00000245164	100130231	LINC00861
7104	ENSG00000245213	101930370	
7105	ENSG00000245261	NA	
7106	ENSG00000245275	386627	SAP30L-AS1
7107	ENSG00000245317	100996419	
7108	ENSG00000245322	NA	H2AZ1-DT
7109	ENSG00000245556	728769	SCAMP1-AS1
7110	ENSG00000245812	101927740	LINC02202
7111	ENSG00000245864	109729137	MEF2C-AS2
7112	ENSG00000245910	641638	SNHG6
7113	ENSG00000245937	644873	LINC01184
7114	ENSG00000245954	100996286	LINC02273
7115	ENSG00000245958	645513	
7116	ENSG00000245970	NA	
7117	ENSG00000246016	NA	LINC01513
7118	ENSG00000246089	100287015	
7119	ENSG00000246263	NA	UBR5-AS1
7120	ENSG00000246323	NA	
7121	ENSG00000246334	NA	PRR7-AS1
7122	ENSG00000246366	286190	LACTB2-AS1
7123	ENSG00000246477	101929290	
7124	ENSG00000246528	101929759	
7125	ENSG00000246596	NA	
7126	ENSG00000246851	NA	
7127	ENSG00000246859	100505678	STARD4-AS1
7128	ENSG00000246982	NA	
7129	ENSG00000247049	NA	
7130	ENSG00000247134	NA	
7131	ENSG00000247317	NA	LY6E-DT
7132	ENSG00000247516	100505738	MIR4458HG
7133	ENSG00000247572	100131067	CKMT2-AS1
7134	ENSG00000247679	NA	
7135	ENSG00000247796	257396	
7136	ENSG00000247828	100505894	TMEM161B-AS1
7137	ENSG00000248019	285512	FAM13A-AS1
7138	ENSG00000248092	NA	NNT-AS1
7139	ENSG00000248223	NA	
7140	ENSG00000248275	100507602	TRIM52-AS1
7141	ENSG00000248309	101929423	MEF2C-AS1
7142	ENSG00000248323	NA	LUCAT1
7143	ENSG00000248329	100506013	APELA
7144	ENSG00000248429	285505	FAM198B-AS1
7145	ENSG00000248445	NA	SEMA6A-AS1
7146	ENSG00000248477	NA	NAIPP3
7147	ENSG00000248492	594840	ZFAT-AS1
7148	ENSG00000248569	NA	
7149	ENSG00000248664	NA	
7150	ENSG00000248668	100874002	OXCT1-AS1
7151	ENSG00000248734	NA	
7152	ENSG00000248738	101929237	
7153	ENSG00000248774	NA	
7154	ENSG00000248810	100507639	LINC02432
7155	ENSG00000248873	NA	SERBP1P6
7156	ENSG00000248881	NA	
7157	ENSG00000248971	NA	KRT8P46
7158	ENSG00000248996	NA	
7159	ENSG00000249035	101927096	CLMAT3
7160	ENSG00000249096	NA	LINC02362
7161	ENSG00000249129	NA	SUDS3P1
7162	ENSG00000249180	NA	
7163	ENSG00000249249	NA	
7164	ENSG00000249264	NA	EEF1A1P9
7165	ENSG00000249353	NA	NPM1P27
7166	ENSG00000249437	4671	NAIP
7167	ENSG00000249476	285638	
7168	ENSG00000249485	NA	RBBP4P1
7169	ENSG00000249509	NA	NEUROG2-AS1
7170	ENSG00000249532	109864269	MIR302CHG
7171	ENSG00000249565	NA	SERBP1P5
7172	ENSG00000249593	NA	
7173	ENSG00000249741	NA	
7174	ENSG00000249835	105379054	VCAN-AS1
7175	ENSG00000249855	NA	EEF1A1P19
7176	ENSG00000249859	NA	PVT1
7177	ENSG00000249898	NA	MCPH1-AS1
7178	ENSG00000249915	10016	PDCD6
7179	ENSG00000249971	NA	
7180	ENSG00000250033	641364	SLC7A11-AS1
7181	ENSG00000250138	NA	
7182	ENSG00000250155	NA	
7183	ENSG00000250159	NA	
7184	ENSG00000250182	NA	EEF1A1P13
7185	ENSG00000250222	NA	
7186	ENSG00000250240	NA	
7187	ENSG00000250326	105377623	
7188	ENSG00000250334	100506035	LINC00989
7189	ENSG00000250337	643401	PURPL
7190	ENSG00000250361	2994	GYPB
7191	ENSG00000250461	NA	
7192	ENSG00000250486	152756	FAM218A
7193	ENSG00000250539	NA	KRT8P33
7194	ENSG00000250571	2738	GLI4
7195	ENSG00000250602	NA	
7196	ENSG00000250615	NA	
7197	ENSG00000250687	NA	NAIPP1
7198	ENSG00000250850	NA	
7199	ENSG00000250902	NA	SMAD1-AS1
7200	ENSG00000250903	NA	GMDS-DT
7201	ENSG00000250909	NA	
7202	ENSG00000250910	102724776	
7203	ENSG00000251013	NA	GAPDHP62
7204	ENSG00000251018	NA	HMMR-AS1
7205	ENSG00000251022	NA	THAP9-AS1
7206	ENSG00000251023	NA	
7207	ENSG00000251034	NA	
7208	ENSG00000251095	NA	
7209	ENSG00000251136	101929709	
7210	ENSG00000251141	NA	MRPS30-DT
7211	ENSG00000251196	NA	
7212	ENSG00000251230	NA	MIR3945HG
7213	ENSG00000251259	NA	
7214	ENSG00000251279	NA	SMIM15-AS1
7215	ENSG00000251432	100507487	LINC02615
7216	ENSG00000251442	NA	LINC01094
7217	ENSG00000251556	NA	
7218	ENSG00000251634	NA	NAIPP4
7219	ENSG00000251660	NA	
7220	ENSG00000252464	NA	RN7SKP70
7221	ENSG00000253106	NA	
7222	ENSG00000253125	NA	
7223	ENSG00000253133	NA	
7224	ENSG00000253140	NA	
7225	ENSG00000253167	NA	WASHC5-AS1
7226	ENSG00000253174	NA	
7227	ENSG00000253200	NA	
7228	ENSG00000253203	NA	GUSBP3
7229	ENSG00000253210	NA	
7230	ENSG00000253214	NA	
7231	ENSG00000253250	100127983	C8orf88
7232	ENSG00000253251	112441434	SHLD3
7233	ENSG00000253276	168455	CCDC71L
7234	ENSG00000253320	NA	AZIN1-AS1
7235	ENSG00000253341	NA	
7236	ENSG00000253356	NA	
7237	ENSG00000253358	NA	
7238	ENSG00000253522	107075116	MIR3142HG
7239	ENSG00000253570	NA	RNF5P1
7240	ENSG00000253607	NA	
7241	ENSG00000253616	NA	
7242	ENSG00000253618	106144529	GRPEL2-AS1
7243	ENSG00000253633	107986898	
7244	ENSG00000253645	NA	
7245	ENSG00000253666	NA	
7246	ENSG00000253669	NA	GASAL1
7247	ENSG00000253676	NA	TAGLN2P1
7248	ENSG00000253683	NA	
7249	ENSG00000253690	NA	
7250	ENSG00000253716	100507316	MINCR
7251	ENSG00000253722	NA	
7252	ENSG00000253729	5591	PRKDC
7253	ENSG00000253738	NA	OTUD6B-AS1
7254	ENSG00000253741	100288181	LNCOC1
7255	ENSG00000253744	NA	
7256	ENSG00000253785	NA	
7257	ENSG00000253806	NA	
7258	ENSG00000253816	NA	
7259	ENSG00000253854	NA	
7260	ENSG00000253861	NA	SLC2A3P1
7261	ENSG00000253878	NA	
7262	ENSG00000253882	154761	
7263	ENSG00000253919	NA	THAP12P7
7264	ENSG00000253982	NA	
7265	ENSG00000254003	102723885	
7266	ENSG00000254006	NA	
7267	ENSG00000254012	NA	RPL10P8
7268	ENSG00000254087	4067	LYN
7269	ENSG00000254093	54984	PINX1
7270	ENSG00000254102	401463	
7271	ENSG00000254129	NA	
7272	ENSG00000254198	NA	
7273	ENSG00000254224	NA	
7274	ENSG00000254230	NA	
7275	ENSG00000254244	NA	PAICSP4
7276	ENSG00000254288	NA	
7277	ENSG00000254307	NA	
7278	ENSG00000254317	NA	
7279	ENSG00000254332	NA	
7280	ENSG00000254340	NA	
7281	ENSG00000254473	NA	
7282	ENSG00000254531	90024	
7283	ENSG00000254571	NA	
7284	ENSG00000254578	NA	
7285	ENSG00000254690	NA	
7286	ENSG00000254741	NA	
7287	ENSG00000254821	NA	
7288	ENSG00000254893	NA	
7289	ENSG00000254898	NA	
7290	ENSG00000255036	57653	STRA6LP
7291	ENSG00000255050	NA	
7292	ENSG00000255224	NA	
7293	ENSG00000255310	NA	
7294	ENSG00000255389	NA	
7295	ENSG00000255587	401258	RAB44
7296	ENSG00000255723	NA	
7297	ENSG00000256043	1519	CTSO
7298	ENSG00000257093	57189	DENND11
7299	ENSG00000257335	8972	MGAM
7300	ENSG00000257524	NA	
7301	ENSG00000257607	NA	
7302	ENSG00000257743	93432	MGAM2
7303	ENSG00000257923	1523	CUX1
7304	ENSG00000259366	NA	
7305	ENSG00000259607	NA	
7306	ENSG00000259802	NA	
7307	ENSG00000259820	NA	
7308	ENSG00000259891	NA	
7309	ENSG00000259953	NA	
7310	ENSG00000260000	NA	
7311	ENSG00000260091	NA	
7312	ENSG00000260193	NA	LINC02846
7313	ENSG00000260231	100134229	KDM7A-DT
7314	ENSG00000260244	NA	
7315	ENSG00000260303	NA	
7316	ENSG00000260404	NA	
7317	ENSG00000260526	NA	
7318	ENSG00000260589	102723166	STAM-AS1
7319	ENSG00000260912	NA	
7320	ENSG00000260997	NA	
7321	ENSG00000261071	NA	
7322	ENSG00000261087	NA	ZNNT1
7323	ENSG00000261094	NA	
7324	ENSG00000261115	100507421	TMEM178B
7325	ENSG00000261220	NA	
7326	ENSG00000261269	NA	
7327	ENSG00000261360	NA	
7328	ENSG00000261366	101927288	MANEA-DT
7329	ENSG00000261455	NA	LINC01003
7330	ENSG00000261584	NA	
7331	ENSG00000261604	NA	
7332	ENSG00000261618	NA	LINC02605
7333	ENSG00000262211	NA	
7334	ENSG00000263756	NA	
7335	ENSG00000264281	NA	
7336	ENSG00000264578	NA	
7337	ENSG00000265194	NA	
7338	ENSG00000265393	NA	
7339	ENSG00000265817	100861412	FSBP
7340	ENSG00000266751	100500905	MIR3661
7341	ENSG00000266896	NA	
7342	ENSG00000268471	54553	MIR4453HG
7343	ENSG00000268942	NA	CKS1BP3
7344	ENSG00000269293	100129195	ZSCAN16-AS1
7345	ENSG00000269893	100093630	SNHG8
7346	ENSG00000269900	6023	RMRP
7347	ENSG00000269918	NA	
7348	ENSG00000270157	NA	
7349	ENSG00000270362	100288198	HMGN3-AS1
7350	ENSG00000270419	100526820	CAHM
7351	ENSG00000270426	NA	
7352	ENSG00000270504	NA	
7353	ENSG00000270751	102191832	FBXW7-AS1
7354	ENSG00000270890	NA	
7355	ENSG00000270933	NA	
7356	ENSG00000270953	NA	
7357	ENSG00000271122	101930085	
7358	ENSG00000271133	NA	
7359	ENSG00000271155	NA	
7360	ENSG00000271344	NA	
7361	ENSG00000271361	NA	HTATSF1P2
7362	ENSG00000271550	NA	BNIP3P11
7363	ENSG00000271553	NA	
7364	ENSG00000271581	NA	
7365	ENSG00000271646	NA	
7366	ENSG00000271730	NA	
7367	ENSG00000271754	NA	
7368	ENSG00000271795	NA	
7369	ENSG00000271797	NA	
7370	ENSG00000271833	NA	
7371	ENSG00000271862	NA	
7372	ENSG00000271913	105378083	
7373	ENSG00000271918	NA	
7374	ENSG00000271971	NA	
7375	ENSG00000271980	NA	
7376	ENSG00000272008	NA	
7377	ENSG00000272037	NA	
7378	ENSG00000272040	NA	
7379	ENSG00000272047	404672	GTF2H5
7380	ENSG00000272086	NA	
7381	ENSG00000272114	NA	
7382	ENSG00000272155	NA	
7383	ENSG00000272170	NA	
7384	ENSG00000272221	NA	
7385	ENSG00000272240	NA	
7386	ENSG00000272256	NA	
7387	ENSG00000272267	NA	
7388	ENSG00000272269	NA	
7389	ENSG00000272273	NA	IER3-AS1
7390	ENSG00000272288	101929243	
7391	ENSG00000272293	NA	
7392	ENSG00000272325	11165	NUDT3
7393	ENSG00000272335	NA	
7394	ENSG00000272341	NA	
7395	ENSG00000272345	NA	
7396	ENSG00000272356	NA	
7397	ENSG00000272374	NA	
7398	ENSG00000272379	NA	
7399	ENSG00000272462	NA	
7400	ENSG00000272463	NA	
7401	ENSG00000272476	NA	
7402	ENSG00000272501	NA	
7403	ENSG00000272505	NA	
7404	ENSG00000272540	NA	
7405	ENSG00000272558	NA	
7406	ENSG00000272604	NA	
7407	ENSG00000272638	NA	
7408	ENSG00000272661	NA	
7409	ENSG00000272677	NA	
7410	ENSG00000272686	NA	WASL-DT
7411	ENSG00000272742	NA	
7412	ENSG00000272752	101752399	STAG3L5P-PVRIG2P-PILRB
7413	ENSG00000272760	NA	
7414	ENSG00000272768	NA	
7415	ENSG00000272812	NA	
7416	ENSG00000272831	NA	
7417	ENSG00000272841	NA	
7418	ENSG00000272842	NA	
7419	ENSG00000272853	NA	
7420	ENSG00000272870	105377540	SAP30-DT
7421	ENSG00000272871	NA	
7422	ENSG00000272908	NA	
7423	ENSG00000272918	NA	
7424	ENSG00000272941	NA	
7425	ENSG00000272968	100533952	RBAK-RBAKDN
7426	ENSG00000273117	NA	
7427	ENSG00000273142	NA	LINC02604
7428	ENSG00000273151	NA	
7429	ENSG00000273184	NA	
7430	ENSG00000273226	NA	
7431	ENSG00000273230	NA	
7432	ENSG00000273247	NA	
7433	ENSG00000273270	NA	
7434	ENSG00000273314	NA	
7435	ENSG00000273320	NA	
7436	ENSG00000273329	NA	
7437	ENSG00000273333	NA	
7438	ENSG00000273344	202781	PAXIP1-AS1
7439	ENSG00000273345	NA	
7440	ENSG00000273419	NA	
7441	ENSG00000273449	NA	
7442	ENSG00000273489	NA	
7443	ENSG00000002016	5893	RAD52
7444	ENSG00000002330	572	BAD
7445	ENSG00000003056	4074	M6PR
7446	ENSG00000004478	2288	FKBP4
7447	ENSG00000004700	5965	RECQL
7448	ENSG00000004779	4706	NDUFAB1
7449	ENSG00000005175	79657	RPAP3
7450	ENSG00000005187	6296	ACSM3
7451	ENSG00000005189	81691	REXO5
7452	ENSG00000005339	1387	CREBBP
7453	ENSG00000005801	7748	ZNF195
7454	ENSG00000005810	23077	MYCBP2
7455	ENSG00000005812	26224	FBXL3
7456	ENSG00000006007	51573	GDE1
7457	ENSG00000006118	54972	TMEM132A
7458	ENSG00000006194	10127	ZNF263
7459	ENSG00000006327	51330	TNFRSF12A
7460	ENSG00000006432	4293	MAP3K9
7461	ENSG00000006534	221	ALDH3B1
7462	ENSG00000006831	79602	ADIPOR2
7463	ENSG00000007038	10942	PRSS21
7464	ENSG00000007376	113000	RPUSD1
7465	ENSG00000007384	64285	RHBDF1
7466	ENSG00000007392	55692	LUC7L
7467	ENSG00000007516	8938	BAIAP3
7468	ENSG00000007520	115939	TSR3
7469	ENSG00000007541	9091	PIGQ
7470	ENSG00000008323	55200	PLEKHG6
7471	ENSG00000008394	4257	MGST1
7472	ENSG00000008405	1407	CRY1
7473	ENSG00000008516	64386	MMP25
7474	ENSG00000008517	9235	IL32
7475	ENSG00000008710	5310	PKD1
7476	ENSG00000009830	29954	POMT2
7477	ENSG00000010219	8798	DYRK4
7478	ENSG00000010278	928	CD9
7479	ENSG00000010292	9918	NCAPD2
7480	ENSG00000010295	25900	IFFO1
7481	ENSG00000010539	7752	ZNF200
7482	ENSG00000010610	920	CD4
7483	ENSG00000010626	10233	LRRC23
7484	ENSG00000011105	10867	TSPAN9
7485	ENSG00000011114	55727	BTBD7
7486	ENSG00000011405	5286	PIK3C2A
7487	ENSG00000011465	1634	DCN
7488	ENSG00000011638	57146	TMEM159
7489	ENSG00000012779	240	ALOX5
7490	ENSG00000012822	57658	CALCOCO1
7491	ENSG00000012963	55148	UBR7
7492	ENSG00000012983	11183	MAP4K5
7493	ENSG00000013503	55703	POLR3B
7494	ENSG00000013523	23357	ANGEL1
7495	ENSG00000013573	1663	DDX11
7496	ENSG00000013583	50865	HEBP1
7497	ENSG00000013588	9052	GPRC5A
7498	ENSG00000013725	923	CD6
7499	ENSG00000014138	23649	POLA2
7500	ENSG00000014216	823	CAPN1
7501	ENSG00000014919	1355	COX15
7502	ENSG00000015133	440193	CCDC88C
7503	ENSG00000015153	10138	YAF2
7504	ENSG00000017427	3479	IGF1
7505	ENSG00000019102	23584	VSIG2
7506	ENSG00000019485	56981	PRDM11
7507	ENSG00000019995	54764	ZRANB1
7508	ENSG00000020426	4331	MNAT1
7509	ENSG00000020577	23034	SAMD4A
7510	ENSG00000020922	4361	MRE11
7511	ENSG00000021300	58473	PLEKHB1
7512	ENSG00000021762	114879	OSBPL5
7513	ENSG00000021776	9716	AQR
7514	ENSG00000022840	9921	RNF10
7515	ENSG00000022976	55778	ZNF839
7516	ENSG00000023041	64429	ZDHHC6
7517	ENSG00000023171	57476	GRAMD1B
7518	ENSG00000023191	6050	RNH1
7519	ENSG00000023445	330	BIRC3
7520	ENSG00000023516	11215	AKAP11
7521	ENSG00000023608	6617	SNAPC1
7522	ENSG00000023697	51071	DERA
7523	ENSG00000023734	11171	STRAP
7524	ENSG00000023839	1244	ABCC2
7525	ENSG00000025434	10062	NR1H3
7526	ENSG00000026103	355	FAS
7527	ENSG00000026508	960	CD44
7528	ENSG00000027001	4285	MIPEP
7529	ENSG00000027075	5583	PRKCH
7530	ENSG00000028203	55591	VEZT
7531	ENSG00000028528	6642	SNX1
7532	ENSG00000029153	56938	ARNTL2
7533	ENSG00000029364	55334	SLC39A9
7534	ENSG00000030066	23279	NUP160
7535	ENSG00000032219	5926	ARID4A
7536	ENSG00000032742	8100	IFT88
7537	ENSG00000033011	56052	ALG1
7538	ENSG00000033030	55596	ZCCHC8
7539	ENSG00000033170	2530	FUT8
7540	ENSG00000033327	9846	GAB2
7541	ENSG00000033800	8554	PIAS1
7542	ENSG00000034053	321	APBA2
7543	ENSG00000035403	7414	VCL
7544	ENSG00000035664	23604	DAPK2
7545	ENSG00000037897	4234	METTL1
7546	ENSG00000038532	23274	CLEC16A
7547	ENSG00000041357	5685	PSMA4
7548	ENSG00000042088	55775	TDP1
7549	ENSG00000042286	84883	AIFM2
7550	ENSG00000042317	55812	SPATA7
7551	ENSG00000042429	9440	MED17
7552	ENSG00000047346	56204	FAM214A
7553	ENSG00000047621	57102	C12orf4
7554	ENSG00000048028	57646	USP28
7555	ENSG00000048462	608	TNFRSF17
7556	ENSG00000048471	92017	SNX29
7557	ENSG00000048540	55885	LMO3
7558	ENSG00000048649	51773	RSF1
7559	ENSG00000049449	5954	RCN1
7560	ENSG00000050130	51528	JKAMP
7561	ENSG00000050165	27122	DKK3
7562	ENSG00000050405	51474	LIMA1
7563	ENSG00000050426	25875	LETMD1
7564	ENSG00000050438	9498	SLC4A8
7565	ENSG00000051009	84067	FAM160A2
7566	ENSG00000051180	5888	RAD51
7567	ENSG00000051825	10198	MPHOSPH9
7568	ENSG00000052749	23223	RRP12
7569	ENSG00000052841	55761	TTC17
7570	ENSG00000053254	1112	FOXN3
7571	ENSG00000053702	83714	NRIP2
7572	ENSG00000053770	55745	AP5M1
7573	ENSG00000053918	3784	KCNQ1
7574	ENSG00000054654	23224	SYNE2
7575	ENSG00000054965	23201	FAM168A
7576	ENSG00000054967	84957	RELT
7577	ENSG00000054983	2581	GALC
7578	ENSG00000055950	84545	MRPL43
7579	ENSG00000057294	5318	PKP2
7580	ENSG00000057704	57458	TMCC3
7581	ENSG00000058272	4659	PPP1R12A
7582	ENSG00000058335	5923	RASGRF1
7583	ENSG00000058600	55718	POLR3E
7584	ENSG00000059122	84256	FLYWCH1
7585	ENSG00000059145	64718	UNKL
7586	ENSG00000059573	5832	ALDH18A1
7587	ENSG00000059758	5128	CDK17
7588	ENSG00000059804	6515	SLC2A3
7589	ENSG00000059915	5662	PSD
7590	ENSG00000060138	8531	YBX3
7591	ENSG00000060237	65125	WNK1
7592	ENSG00000060339	55749	CCAR1
7593	ENSG00000060709	23504	RIMBP2
7594	ENSG00000060749	79832	QSER1
7595	ENSG00000060982	586	BCAT1
7596	ENSG00000061273	51564	HDAC7
7597	ENSG00000061794	60488	MRPS35
7598	ENSG00000061936	6433	SFSWAP
7599	ENSG00000061987	23041	MON2
7600	ENSG00000062282	84649	DGAT2
7601	ENSG00000062485	1431	CS
7602	ENSG00000062524	4058	LTK
7603	ENSG00000062650	23063	WAPL
7604	ENSG00000063046	1975	EIF4B
7605	ENSG00000063761	57143	ADCK1
7606	ENSG00000063854	3029	HAGH
7607	ENSG00000064102	55726	INTS13
7608	ENSG00000064115	51768	TM7SF3
7609	ENSG00000064199	53340	SPA17
7610	ENSG00000064201	10077	TSPAN32
7611	ENSG00000064726	53339	BTBD1
7612	ENSG00000064763	55711	FAR2
7613	ENSG00000065054	9351	SLC9A3R2
7614	ENSG00000065057	4913	NTHL1
7615	ENSG00000065150	3843	IPO5
7616	ENSG00000065154	4942	OAT
7617	ENSG00000065357	1606	DGKA
7618	ENSG00000065613	9748	SLK
7619	ENSG00000065618	1308	COL17A1
7620	ENSG00000065621	119391	GSTO2
7621	ENSG00000065970	55810	FOXJ2
7622	ENSG00000066084	57609	DIP2B
7623	ENSG00000066117	6602	SMARCD1
7624	ENSG00000066336	6688	SPI1
7625	ENSG00000066427	4287	ATXN3
7626	ENSG00000066455	9950	GOLGA5
7627	ENSG00000066654	55623	THUMPD1
7628	ENSG00000066739	55102	ATG2B
7629	ENSG00000066933	4649	MYO9A
7630	ENSG00000067141	4756	NEO1
7631	ENSG00000067182	7132	TNFRSF1A
7632	ENSG00000067221	9399	STOML1
7633	ENSG00000067225	5315	PKM
7634	ENSG00000067365	79091	METTL22
7635	ENSG00000067369	7158	TP53BP1
7636	ENSG00000067836	79641	ROGDI
7637	ENSG00000068305	4205	MEF2A
7638	ENSG00000068383	3632	INPP5A
7639	ENSG00000068650	23250	ATP11A
7640	ENSG00000068831	10235	RASGRP2
7641	ENSG00000068971	5526	PPP2R5B
7642	ENSG00000068976	5837	PYGM
7643	ENSG00000069493	29121	CLEC2D
7644	ENSG00000069667	6095	RORA
7645	ENSG00000069869	4734	NEDD4
7646	ENSG00000069943	9488	PIGB
7647	ENSG00000069956	5597	MAPK6
7648	ENSG00000069966	10681	GNB5
7649	ENSG00000069974	5873	RAB27A
7650	ENSG00000070018	4040	LRP6
7651	ENSG00000070047	57661	PHRF1
7652	ENSG00000070081	4925	NUCB2
7653	ENSG00000070182	6710	SPTB
7654	ENSG00000070269	54916	TMEM260
7655	ENSG00000070367	10640	EXOC5
7656	ENSG00000070961	490	ATP2B1
7657	ENSG00000071246	22846	VASH1
7658	ENSG00000071537	6400	SEL1L
7659	ENSG00000072042	51109	RDH11
7660	ENSG00000072110	87	ACTN1
7661	ENSG00000072121	23503	ZFYVE26
7662	ENSG00000072401	7321	UBE2D1
7663	ENSG00000072415	64398	MPP5
7664	ENSG00000072422	9886	RHOBTB1
7665	ENSG00000072518	2011	MARK2
7666	ENSG00000072609	55743	CHFR
7667	ENSG00000072864	54820	NDE1
7668	ENSG00000072952	10335	IRAG1
7669	ENSG00000073060	949	SCARB1
7670	ENSG00000073417	5151	PDE8A
7671	ENSG00000073614	5927	KDM5A
7672	ENSG00000073712	10979	FERMT2
7673	ENSG00000073910	10129	FRY
7674	ENSG00000073921	8301	PICALM
7675	ENSG00000074071	65993	MRPS34
7676	ENSG00000074201	1207	CLNS1A
7677	ENSG00000074266	8726	EED
7678	ENSG00000074319	7251	TSG101
7679	ENSG00000074410	771	CA12
7680	ENSG00000074603	54878	DPP8
7681	ENSG00000074621	9187	SLC24A1
7682	ENSG00000074696	51495	HACD3
7683	ENSG00000075089	64431	ACTR6
7684	ENSG00000075131	54962	TIPIN
7685	ENSG00000075188	79023	NUP37
7686	ENSG00000075239	38	ACAT1
7687	ENSG00000075407	7587	ZNF37A
7688	ENSG00000075413	4140	MARK3
7689	ENSG00000075415	5250	SLC25A3
7690	ENSG00000075826	25956	SEC31B
7691	ENSG00000075856	9733	SART3
7692	ENSG00000076043	25996	REXO2
